ans_id,V00116092019,V00216092019,V00216092019_o,V00316092019,V00416092019,V00516092019,V00516092019_o,V00616092019,V00716092019,V00716092019_o,ID,Geslacht,Geboren,Leeftijd,Leeftijd7,Leeftijd3N,postcode,Gemeente,Arrondissement,Provincie,Nielsen,REGIO,Taalregime,Kieskring,Urban2,Urban4,Urban5,CIM_New_Habitat,CIM_Stedelijk_Leefcomplex,Zender,Diploma,Diploma3,Diploma2,Beroep,Soc_groep,soc_groep2,Burgerlijke_Stand,Burgerlijke_Stand2,Kinderen,Kinderen2,V010,V011,V012,V013,V014,Migratie,Politiek_stem,Politiek_stem2,Politiek_stem3,Politiek_interesse,Politiek_interesse2,Kennis_actualiteit,Kennis_actualiteit2,VRT_NWS,Nieuwsvolger,V015_1,V015_2,V015_3,V015_4,V015_5,V015_6,V015_7,V015_8,V016_1,V016_2,V016_3,V016_4,V016_5,V016_6,V016_7,V016_8,V016_9,V016_10,V016_11,V017_1,V017_2,V017_3,V017_4,V017_5,V017_6,V017_7,V017_8,V018_1,V018_2,V018_3,V018_4,V018_5,V019_1,V019_2,Type_nieuwskijker,V019_3,V019_4,V019_5,V019_6,V020_1,V020_2,V020_3,V020_4,V020_5,V020_6,V020_7,V021_1,V021_2,V021_3,V021_4,V021_5,V023_1,V023_2,V023_3,V023_4,V023_5,V023_6,V023_7,V023_8,V023_9,Weging,V001,V003,V004,V004C,V006
610,Eerder interessant,Hoe wordt verwacht dat de olieprijs zal evolueren over de kende maanden?,niet aangevinkt,Heel interessant,Eerder goed,Hoe kan dit concept in de praktijk worden gebracht?,niet aangevinkt,Helemaal niet interessant,Wat is de stand van de wetenschap hier exact over?,niet aangevinkt,663,Man,1985,34,25-34,16-34,2018,Antwerpen,Antwerpen,Antwerpen,"Antwerpen, Vlaams Brabant, Limburg",Vlaanderen,Nederlands,Antwerpen,verstedelijkt,5 grote centra,Kernstad,Antwerpen (GCA ),Antwerpen kernstad,ATV,Academische master (universitair onderwijs),Hoger onderwijs,Hoger onderwijs,Bediende middenkader,1,1-4,Ik ben wettelijk samenwonend,Partner,"Nee, ik heb geen kinderen",Geen kinderen,Ja,99999,Nee,99999,99999,Niet,Open Vld,Open vld,Centrum,Eerder wel geïnteresseerd,Interesse,"Kan ik goed meepraten over wat er gebeurd is, ik ben steeds op de hoogte van het laatste nieuws",Op de hoogte,Minstens wekelijks,Nieuwsvolger,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Dagelijks,Minstens wekelijks,Minstens wekelijks,Minstens wekelijks,Nooit,Minstens wekelijks,Nooit,Nooit,Minstens wekelijks,Minder dan maandelijks,Minstens wekelijks,Nooit,Nooit,Nooit,Minstens wekelijks,Nooit,Nooit,Nooit,Nooit,Minstens wekelijks,Minstens wekelijks,Minstens wekelijks,Minstens wekelijks,Minstens wekelijks,Minstens wekelijks,Minstens wekelijks,Rest,Minstens maandelijks,Minder dan maandelijks,Minder dan maandelijks,Minstens wekelijks,Een paar keer per dag,Een paar keer per week,Een paar keer per dag,Nooit,Minder dan wekelijks,Nooit,Een paar keer per dag,Minstens wekelijks,Nooit,Nooit,Nooit,Nooit,Heel erg belangrijk,Eerder niet belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder niet belangrijk,Eerder niet belangrijk,Eerder wel belangrijk,1.1091739649664785,Interessant,Interessant,Goed,Goed,Niet interessant
798,Heel interessant,Wat de publieke opinie is in de VS ivm gebruik van de reserves.,niet aangevinkt,Eerder interessant,Eerder goed,,Aangevinkt,Heel interessant,,Aangevinkt,867,Man,1988,31,25-34,16-34,2050,Antwerpen,Antwerpen,Antwerpen,"Antwerpen, Vlaams Brabant, Limburg",Vlaanderen,Nederlands,Antwerpen,verstedelijkt,5 grote centra,Kernstad,Antwerpen (GCA ),Antwerpen kernstad,ATV,Academische master (universitair onderwijs),Hoger onderwijs,Hoger onderwijs,Bediende,2,1-4,Ik ben wettelijk samenwonend,Partner,"Nee, ik heb geen kinderen",Geen kinderen,Ja,99999,Nee,99999,99999,Niet,Open Vld,Open vld,Centrum,Eerder wel geïnteresseerd,Interesse,"Weet ik meestal wel ongeveer waar het over gaat, maar ken ik de details niet",Op de hoogte,Minstens wekelijks,Nieuwsvolger,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Minder dan maandelijks,Minstens maandelijks,Minstens maandelijks,Minstens maandelijks,Nooit,Dagelijks,Dagelijks,Nooit,Dagelijks,Minstens wekelijks,Nooit,Nooit,Nooit,Nooit,Minder dan maandelijks,Minder dan maandelijks,Minder dan maandelijks,Nooit,Nooit,Minstens maandelijks,Minstens maandelijks,Nooit,Minder dan maandelijks,Nooit,Nooit,Minstens maandelijks,Rest,Minder dan maandelijks,Nooit,Nooit,Nooit,De hele dag door,Nooit,Nooit,Een paar keer per week,Nooit,Minder dan wekelijks,De hele dag door,Dagelijks,Nooit,Nooit,Nooit,Nooit,Eerder wel belangrijk,Eerder niet belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Heel erg belangrijk,Eerder niet belangrijk,Eerder niet belangrijk,Eerder wel belangrijk,1.1091739649664785,Interessant,Interessant,Goed,Goed,Interessant
862,Eerder interessant,Hoe doe je dat onopgemerkt,niet aangevinkt,Heel interessant,Eerder goed,Hoe ver ga je,niet aangevinkt,Heel interessant,Gaan ze dit hier ook doen,niet aangevinkt,937,Man,1985,34,25-34,16-34,2590,Berlaar,Mechelen,Antwerpen,"Antwerpen, Vlaams Brabant, Limburg",Vlaanderen,Nederlands,Antwerpen,landelijk,landelijk,Buitenwijk,landelijk Vlaanderen (CRF),Antwerpen slaapstad,RTV Kempen,Professionele bachelor (hoger onderwijs korte type),Hoger onderwijs,Hoger onderwijs,Andere zelfstandige activiteit,1,1-4,Ik heb geen partner en ben alleenstaand,Geen partner,"Nee, ik heb geen kinderen",Geen kinderen,Ja,99999,Nee,99999,99999,Niet,Open Vld,Open vld,Centrum,Eerder wel geïnteresseerd,Interesse,"Weet ik meestal wel ongeveer waar het over gaat, maar ken ik de details niet",Op de hoogte,Minstens wekelijks,Nieuwsvolger,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Dagelijks,Nooit,Nooit,Nooit,Dagelijks,Dagelijks,Nooit,Nooit,Dagelijks,Nooit,Dagelijks,Nooit,Nooit,Nooit,Nooit,Dagelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Dagelijks,Nooit,Nooit,Minder dan maandelijks,Nooit,Nooit,Nooit,Rest,Nooit,Nooit,Nooit,Nooit,De hele dag door,De hele dag door,De hele dag door,De hele dag door,Nooit,Nooit,De hele dag door,Nooit,Nooit,Nooit,Nooit,Nooit,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,1.1091739649664785,Interessant,Interessant,Goed,Goed,Interessant
398,Heel interessant,Waarom denkt de US dat iran achter de aanval zit,niet aangevinkt,Eerder niet interessant,Eerder goed,,Aangevinkt,Eerder interessant,Zijn e-sigaretten even ongezond als gewone sigaretten?,niet aangevinkt,436,Man,1987,32,25-34,16-34,8200,Brugge,Brugge,West-Vlaanderen,Oost + West Vlaanderen,Vlaanderen,Nederlands,West-Vlaanderen,verstedelijkt,steden,Kernstad,steden Vlaanderen (VCF),Brugge kernstad,Focus TV,"Postuniversitaire opleiding (Manama, doctoraat)",Hoger onderwijs,Hoger onderwijs,Bediende middenkader,1,1-4,Ik ben getrouwd,Partner,"Ja, enkel inwonende kinderen",Wel kinderen,Ja,99999,Nee,99999,99999,Niet,Open Vld,Open vld,Centrum,Eerder wel geïnteresseerd,Interesse,"Kan ik goed meepraten over wat er gebeurd is, ik ben steeds op de hoogte van het laatste nieuws",Op de hoogte,Minstens wekelijks,Nieuwsvolger,Nooit,Minder dan maandelijks,Nooit,Nooit,Nooit,Nooit,Minder dan maandelijks,Nooit,Minder dan maandelijks,Dagelijks,Minstens maandelijks,Nooit,Nooit,Minstens wekelijks,Minstens wekelijks,Nooit,Minstens wekelijks,Minder dan maandelijks,Nooit,Minstens wekelijks,Nooit,Dagelijks,Dagelijks,Nooit,Dagelijks,Nooit,Nooit,Minstens wekelijks,Minstens wekelijks,Minstens wekelijks,Minstens wekelijks,Nooit,Minder dan maandelijks,Minstens maandelijks,Rest,Minder dan maandelijks,Nooit,Nooit,Nooit,Een paar keer per dag,Nooit,Een paar keer per dag,Een paar keer per week,Minder dan wekelijks,Nooit,De hele dag door,Minstens wekelijks,Minder dan maandelijks,Nooit,Nooit,Nooit,Eerder wel belangrijk,Heel erg belangrijk,Heel erg belangrijk,Heel erg belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Heel erg belangrijk,1.4021150440009604,Interessant,Niet interessant,Goed,Goed,Interessant
376,Eerder interessant,Hoe snel de prijzen aan de pomp gaan stijgen,niet aangevinkt,Heel interessant,Eerder niet goed,,Aangevinkt,Eerder niet interessant,,Aangevinkt,411,Man,1988,31,25-34,16-34,9180,Moerbeke-Waas,Gent,Oost-Vlaanderen,Oost + West Vlaanderen,Vlaanderen,Nederlands,Oost-Vlaanderen,landelijk,landelijk,Buitenwijk,landelijk Vlaanderen (CRF),Gent slaapstad,TV Oost,Academische master (universitair onderwijs),Hoger onderwijs,Hoger onderwijs,,3,1-4,Ik ben feitelijk samenwonend,Partner,"Ja, enkel uitwonende kinderen",Wel kinderen,Ja,99999,Nee,99999,99999,Niet,Open Vld,Open vld,Centrum,Eerder wel geïnteresseerd,Interesse,"Weet ik meestal wel ongeveer waar het over gaat, maar ken ik de details niet",Op de hoogte,Minstens wekelijks,Nieuwsvolger,Minder dan maandelijks,Minder dan maandelijks,Minder dan maandelijks,Nooit,Nooit,Minder dan maandelijks,Minder dan maandelijks,Nooit,Minstens wekelijks,Minstens wekelijks,Minstens wekelijks,Nooit,Nooit,Minder dan maandelijks,Minstens maandelijks,Nooit,Dagelijks,Nooit,Minder dan maandelijks,Dagelijks,Minder dan maandelijks,Minder dan maandelijks,Dagelijks,Minstens maandelijks,Minder dan maandelijks,Minder dan maandelijks,Minder dan maandelijks,Dagelijks,Minstens maandelijks,Minder dan maandelijks,Minstens wekelijks,Nooit,Nooit,Dagelijks,VRT,Minstens maandelijks,Minstens maandelijks,Nooit,Nooit,De hele dag door,Een paar keer per week,Een paar keer per week,Een paar keer per week,Nooit,Een paar keer per week,De hele dag door,Dagelijks,Minstens maandelijks,Nooit,Nooit,Minstens maandelijks,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder niet belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,1.089914842977754,Interessant,Interessant,Niet goed,Niet goed,Niet interessant
12,Heel interessant,Impact op Belgische benzineprijs,niet aangevinkt,Eerder interessant,Eerder goed,,Aangevinkt,Eerder interessant,,Aangevinkt,13,Man,1991,28,25-34,16-34,8000,Brugge,Brugge,West-Vlaanderen,Oost + West Vlaanderen,Vlaanderen,Nederlands,West-Vlaanderen,verstedelijkt,steden,Kernstad,steden Vlaanderen (VCF),Brugge kernstad,Focus TV,"Postuniversitaire opleiding (Manama, doctoraat)",Hoger onderwijs,Hoger onderwijs,,2,1-4,Ik heb geen partner en ben alleenstaand,Geen partner,"Nee, ik heb geen kinderen",Geen kinderen,Ja,99999,"Ja, mijn moeder",99999,Argentinië,Wel,Open Vld,Open vld,Centrum,Eerder wel geïnteresseerd,Interesse,"Weet ik meestal wel ongeveer waar het over gaat, maar ken ik de details niet",Op de hoogte,Minstens wekelijks,Nieuwsvolger,Nooit,Minder dan maandelijks,Minstens maandelijks,Nooit,Nooit,Nooit,Minder dan maandelijks,Minder dan maandelijks,Minder dan maandelijks,Minder dan maandelijks,Minstens wekelijks,Nooit,Nooit,Minder dan maandelijks,Minder dan maandelijks,Minder dan maandelijks,Minstens wekelijks,Nooit,Nooit,Dagelijks,Minder dan maandelijks,Minder dan maandelijks,Dagelijks,Nooit,Minder dan maandelijks,Minstens maandelijks,Nooit,Minstens wekelijks,Minstens wekelijks,Minder dan maandelijks,Minder dan maandelijks,Minder dan maandelijks,Nooit,Minstens maandelijks,Rest,Minder dan maandelijks,Minder dan maandelijks,Nooit,Nooit,De hele dag door,Minder dan wekelijks,De hele dag door,Een paar keer per week,Nooit,Een paar keer per week,De hele dag door,Dagelijks,Dagelijks,Nooit,Nooit,Nooit,Eerder wel belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Eerder niet belangrijk,Eerder niet belangrijk,Eerder wel belangrijk,2.9843860527021215,Interessant,Interessant,Goed,Goed,Interessant
831,Eerder interessant,Gaan de brandstofprijzen stijgen?,niet aangevinkt,Eerder interessant,Heel goed,,Aangevinkt,Heel interessant,Komt er effectief onderzoek om aan te tonen dat er een verband is tussen het overlijden en het gebruik van de sigaretten,niet aangevinkt,903,Man,1989,30,25-34,16-34,3000,Leuven,Leuven,Vlaams-Brabant,"Antwerpen, Vlaams Brabant, Limburg",Vlaanderen,Nederlands,Leuven,verstedelijkt,steden,Kernstad,steden Vlaanderen (VCF),Leuven kernstad,ROB TV,Professionele bachelor (hoger onderwijs korte type),Hoger onderwijs,Hoger onderwijs,Bediende,2,1-4,Ik ben feitelijk samenwonend,Partner,"Nee, ik heb geen kinderen",Geen kinderen,Ja,99999,Nee,99999,99999,Niet,PVDA,PVDA,Links,Eerder wel geïnteresseerd,Interesse,"Weet ik meestal wel ongeveer waar het over gaat, maar ken ik de details niet",Op de hoogte,Minstens wekelijks,Nieuwsvolger,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Minstens maandelijks,Minstens wekelijks,Minder dan maandelijks,Minstens maandelijks,Minder dan maandelijks,Dagelijks,Dagelijks,Minder dan maandelijks,Minstens wekelijks,Minder dan maandelijks,Minstens maandelijks,Minstens maandelijks,Nooit,Nooit,Minstens wekelijks,Nooit,Nooit,Nooit,Nooit,Dagelijks,Minstens maandelijks,Minstens maandelijks,Minstens wekelijks,Minder dan maandelijks,Minder dan maandelijks,Minstens wekelijks,VRT,Minstens maandelijks,Minder dan maandelijks,Minstens maandelijks,Minder dan maandelijks,Een paar keer per dag,Minder dan wekelijks,Minder dan wekelijks,Nooit,Minder dan wekelijks,Een paar keer per week,Nooit,Minder dan maandelijks,Minstens maandelijks,Minder dan maandelijks,Minder dan maandelijks,Nooit,Eerder niet belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,1.0563518146890518,Interessant,Interessant,Goed,Goed,Interessant
716,Eerder interessant,,Aangevinkt,Eerder interessant,Eerder goed,,Aangevinkt,Eerder niet interessant,,Aangevinkt,778,Man,1986,33,25-34,16-34,9000,Gent,Gent,Oost-Vlaanderen,Oost + West Vlaanderen,Vlaanderen,Nederlands,Oost-Vlaanderen,verstedelijkt,5 grote centra,Kernstad,Gent (GCG),Gent kernstad,AVS,"Postuniversitaire opleiding (Manama, doctoraat)",Hoger onderwijs,Hoger onderwijs,Bediende,1,1-4,Ik heb geen partner en ben alleenstaand,Geen partner,"Nee, ik heb geen kinderen",Geen kinderen,Ja,99999,Nee,99999,99999,Niet,PVDA,PVDA,Links,Heel erg geïnteresseerd,Interesse,"Kan ik goed meepraten over wat er gebeurd is, ik ben steeds op de hoogte van het laatste nieuws",Op de hoogte,Minder dan wekelijks,Nieuwsvolger,Minstens wekelijks,Dagelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Minstens wekelijks,Minstens wekelijks,Minstens wekelijks,Minder dan maandelijks,Minder dan maandelijks,Minder dan maandelijks,Minstens wekelijks,Minder dan maandelijks,Minstens maandelijks,Minder dan maandelijks,Minder dan maandelijks,Minder dan maandelijks,Nooit,Minder dan maandelijks,Minder dan maandelijks,Nooit,Minder dan maandelijks,Minder dan maandelijks,Nooit,Minder dan maandelijks,Minder dan maandelijks,Minder dan maandelijks,Minder dan maandelijks,Nooit,Nooit,Minder dan maandelijks,Rest,Minder dan maandelijks,Minder dan maandelijks,Nooit,Nooit,De hele dag door,De hele dag door,Nooit,Nooit,Nooit,Nooit,De hele dag door,Nooit,Minder dan maandelijks,Nooit,Nooit,Nooit,Eerder wel belangrijk,Eerder niet belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Eerder niet belangrijk,Eerder niet belangrijk,Eerder niet belangrijk,Helemaal niet belangrijk,Eerder wel belangrijk,1.16309329524698,Interessant,Interessant,Goed,Goed,Niet interessant
355,Heel interessant,Hoe voert men dit uit?,niet aangevinkt,Heel interessant,Heel goed,,Aangevinkt,Eerder niet interessant,,Aangevinkt,390,Man,1988,31,25-34,16-34,3001,Leuven,Leuven,Vlaams-Brabant,"Antwerpen, Vlaams Brabant, Limburg",Vlaanderen,Nederlands,Leuven,verstedelijkt,steden,Kernstad,steden Vlaanderen (VCF),Leuven kernstad,ROB TV,Academische master (universitair onderwijs),Hoger onderwijs,Hoger onderwijs,Bediende middenkader,1,1-4,Ik ben getrouwd,Partner,"Ja, enkel inwonende kinderen",Wel kinderen,Ja,99999,Nee,99999,99999,Niet,Vlaams Belang,Vlaams Belang,Rechts,Heel erg geïnteresseerd,Interesse,"Kan ik goed meepraten over wat er gebeurd is, ik ben steeds op de hoogte van het laatste nieuws",Op de hoogte,Minstens wekelijks,Nieuwsvolger,Nooit,Nooit,Minder dan maandelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Minstens wekelijks,Nooit,Nooit,Dagelijks,Nooit,Nooit,Dagelijks,Nooit,Minstens maandelijks,Dagelijks,Nooit,Nooit,Nooit,Nooit,Minstens wekelijks,Minstens wekelijks,Nooit,Minstens maandelijks,Minstens maandelijks,Minstens maandelijks,Nooit,Nooit,Nooit,Nooit,Rest,Nooit,Nooit,Nooit,Nooit,Een paar keer per dag,Nooit,Nooit,Nooit,Nooit,Nooit,Een paar keer per dag,Nooit,Minstens maandelijks,Minstens maandelijks,Nooit,Nooit,Heel erg belangrijk,Eerder wel belangrijk,Heel erg belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder niet belangrijk,Eerder niet belangrijk,Eerder wel belangrijk,0.9338336116483237,Interessant,Interessant,Goed,Goed,Niet interessant
620,Eerder interessant,,Aangevinkt,Eerder interessant,Heel goed,,Aangevinkt,Helemaal niet interessant,,Aangevinkt,673,Man,1990,29,25-34,16-34,3640,Kinrooi,Maaseik,Limburg,"Antwerpen, Vlaams Brabant, Limburg",Vlaanderen,Nederlands,Limburg,landelijk,landelijk,Andere gemeenten,landelijk Vlaanderen (CRF),Geen stedelijk leefcomplex,TV-Limburg,Academische master (universitair onderwijs),Hoger onderwijs,Hoger onderwijs,Bediende,2,1-4,Ik ben feitelijk samenwonend,Partner,"Nee, ik heb geen kinderen",Geen kinderen,Ja,99999,"Ja, mijn vader",Congo-Kinshasa,99999,Wel,Andere partij,,,Eerder wel geïnteresseerd,Interesse,"Kan ik goed meepraten over wat er gebeurd is, ik ben steeds op de hoogte van het laatste nieuws",Op de hoogte,Minder dan wekelijks,Nieuwsvolger,Nooit,Minder dan maandelijks,Nooit,Nooit,Minder dan maandelijks,Minder dan maandelijks,Minder dan maandelijks,Minder dan maandelijks,Nooit,Minstens maandelijks,Nooit,Nooit,Minder dan maandelijks,Minstens wekelijks,Nooit,Nooit,Minder dan maandelijks,Minder dan maandelijks,Nooit,Minstens wekelijks,Minder dan maandelijks,Minder dan maandelijks,Minder dan maandelijks,Minstens maandelijks,Nooit,Minder dan maandelijks,Nooit,Minstens maandelijks,Minder dan maandelijks,Minder dan maandelijks,Minder dan maandelijks,Nooit,Nooit,Minstens wekelijks,VRT,Nooit,Nooit,Minder dan maandelijks,Nooit,Een paar keer per week,Nooit,Nooit,Minder dan wekelijks,Nooit,Nooit,Nooit,Minstens wekelijks,Minder dan maandelijks,Nooit,Nooit,Nooit,Eerder wel belangrijk,Helemaal niet belangrijk,Eerder wel belangrijk,Helemaal niet belangrijk,Eerder niet belangrijk,Heel erg belangrijk,Eerder niet belangrijk,Eerder niet belangrijk,Eerder wel belangrijk,1.7393299211314577,Interessant,Interessant,Goed,Goed,Niet interessant
180,Heel interessant,"Moesten de rebellen hier toch achter zitten, hoe geraken deze aan die gesofisticeerde bommen?",niet aangevinkt,Heel interessant,Heel goed,,Aangevinkt,Eerder interessant,,Aangevinkt,199,Man,1986,33,25-34,16-34,2340,Beerse,Turnhout,Antwerpen,"Antwerpen, Vlaams Brabant, Limburg",Vlaanderen,Nederlands,Antwerpen,landelijk,landelijk,Andere gemeenten,landelijk Vlaanderen (CRF),Geen stedelijk leefcomplex,RTV Kempen,Professionele bachelor (hoger onderwijs korte type),Hoger onderwijs,Hoger onderwijs,Bediende,2,1-4,Ik ben wettelijk samenwonend,Partner,"Ja, enkel inwonende kinderen",Wel kinderen,Ja,99999,Nee,99999,99999,Niet,Ik weet het niet,,,Helemaal niet geïnteresseerd,Geen interesse,"Kan ik goed meepraten over wat er gebeurd is, ik ben steeds op de hoogte van het laatste nieuws",Op de hoogte,Minder dan wekelijks,Nieuwsvolger,Nooit,Nooit,Nooit,Minder dan maandelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Minstens maandelijks,Nooit,Minstens wekelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Minstens wekelijks,Nooit,Nooit,Minstens wekelijks,Nooit,Nooit,Nooit,Minstens wekelijks,Minstens maandelijks,Minstens wekelijks,Minstens maandelijks,Minder dan maandelijks,Minstens wekelijks,Minstens maandelijks,VTM,Minder dan maandelijks,Nooit,Nooit,Minder dan maandelijks,Nooit,Nooit,Nooit,Minder dan wekelijks,Nooit,Nooit,Een paar keer per dag,Nooit,Nooit,Minstens wekelijks,Nooit,Minstens maandelijks,Eerder niet belangrijk,Eerder niet belangrijk,Eerder wel belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,0.40478561206700975,Interessant,Interessant,Goed,Goed,Interessant
147,Eerder interessant,Heeft dit ook voor ons invloed op de olieprijs?,niet aangevinkt,Eerder interessant,Eerder niet goed,"Bizar idee. Wat als kinderen hun ernstig bezeren?
Kunnen ze ‘spel’ uitvinden waarin ze gevaren leren?",niet aangevinkt,Eerder interessant,,Aangevinkt,162,Vrouw,1987,32,25-34,16-34,8870,Izegem,Roeselare,West-Vlaanderen,Oost + West Vlaanderen,Vlaanderen,Nederlands,West-Vlaanderen,landelijk,kleine lokaliteiten,Andere gemeenten,kleine lokaliteiten Vlaanderen (PLF),Geen stedelijk leefcomplex,WTV,Lager onderwijs/geen diploma,Hoogstens lager secundair,Hoogstens hoger secundair,Huisvrouw/huisman,8,5-8,Ik ben getrouwd,Partner,"Nee, ik heb geen kinderen",Geen kinderen,Ja,99999,Nee,99999,99999,Niet,N-VA,N-VA,Rechts,Eerder wel geïnteresseerd,Interesse,"Weet ik meestal wel ongeveer waar het over gaat, maar ken ik de details niet",Op de hoogte,Minder dan wekelijks,Nieuwsvolger,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Dagelijks,Minder dan maandelijks,Nooit,Minstens wekelijks,Nooit,VTM,Nooit,Nooit,Nooit,Nooit,Een paar keer per week,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Eerder wel belangrijk,Helemaal niet belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,1.4445741179523062,Interessant,Interessant,Niet goed,Niet goed,Interessant
426,Eerder interessant,,Aangevinkt,Eerder interessant,Eerder goed,,Aangevinkt,Eerder interessant,,Aangevinkt,466,Vrouw,1986,33,25-34,16-34,1745,Opwijk,Halle-Vilvoorde,Vlaams-Brabant,"Antwerpen, Vlaams Brabant, Limburg",Vlaanderen,Nederlands,BHV,landelijk,landelijk,Buitenwijk,landelijk Vlaanderen (CRF),Brussel slaapstad,Ring TV,Lager onderwijs/geen diploma,Hoogstens lager secundair,Hoogstens hoger secundair,Arbeider,7,5-8,Ik heb geen partner en ben alleenstaand,Geen partner,"Nee, ik heb geen kinderen",Geen kinderen,Ja,99999,Nee,99999,99999,Niet,Groen,Groen,Links,Helemaal niet geïnteresseerd,Geen interesse,"Weet ik meestal wel ongeveer waar het over gaat, maar ken ik de details niet",Op de hoogte,Minder dan wekelijks,Nieuwsvolger,Minstens maandelijks,Minstens maandelijks,Minstens maandelijks,Minstens maandelijks,Minstens maandelijks,Minstens maandelijks,Minstens maandelijks,Minstens maandelijks,Minstens maandelijks,Minstens maandelijks,Minstens maandelijks,Minstens maandelijks,Minstens maandelijks,Minstens maandelijks,Minstens maandelijks,Minstens maandelijks,Minstens maandelijks,Minstens maandelijks,Minstens maandelijks,Minstens maandelijks,Minstens maandelijks,Minstens maandelijks,Minstens maandelijks,Minstens maandelijks,Minstens maandelijks,Minstens maandelijks,Minstens maandelijks,Minstens wekelijks,Minstens wekelijks,Minstens wekelijks,Minstens wekelijks,Minstens wekelijks,Minstens wekelijks,Minstens wekelijks,Rest,Minstens wekelijks,Minstens wekelijks,Minstens wekelijks,Minstens wekelijks,Een paar keer per week,Een paar keer per week,Een paar keer per week,Een paar keer per week,Een paar keer per week,Een paar keer per week,Een paar keer per week,Minstens maandelijks,Minstens maandelijks,Minstens maandelijks,Minstens maandelijks,Minstens maandelijks,Helemaal niet belangrijk,Helemaal niet belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Heel erg belangrijk,Heel erg belangrijk,Geen mening,Geen mening,Geen mening,0.8168572432610273,Interessant,Interessant,Goed,Goed,Interessant
